,Y,X,Beta,p-value
34432,7003 JT,2432 JT,-0.07250436797203794,0.07283262950422244
34433,7003 JT,2501 JT,-0.02031338103810126,0.555777861201951
34434,7003 JT,2502 JT,0.0124679684598546,0.7539207066049946
34435,7003 JT,2503 JT,0.01965053384683975,0.6101146414803538
34436,7003 JT,2531 JT,0.003594130038885842,0.9024475527549143
34437,7003 JT,2768 JT,-0.009009023772016421,0.7853534892143019
34438,7003 JT,2801 JT,-0.02328450588400674,0.49449238242138827
34439,7003 JT,2802 JT,-0.06247974015354616,0.09665603283231967
34440,7003 JT,2871 JT,-0.009456384318811887,0.7767990912530098
34441,7003 JT,2914 JT,0.026658378678375453,0.48343388446475166
34442,7003 JT,3086 JT,-0.049573294481839295,0.0880727982407916
34443,7003 JT,3099 JT,-0.021006019163140755,0.4721621844316971
34444,7003 JT,3101 JT,-0.016626520685236464,0.5902646705630501
34445,7003 JT,3103 JT,-0.015035883382646697,0.5582898289166567
34446,7003 JT,3105 JT,-0.014185424417907653,0.6152891498445934
34447,7003 JT,3110 JT,-0.00554125081273118,0.8697518524699153
34448,7003 JT,3289 JT,0.014516930882868212,0.6987314975606349
34449,7003 JT,3382 JT,-0.007515822041313658,0.8458814611578194
34450,7003 JT,3401 JT,0.04406729008927642,0.19493112472460616
34451,7003 JT,3402 JT,-0.01906912608245994,0.6345164738466537
34452,7003 JT,3405 JT,-0.006685624149124635,0.8586236018304709
34453,7003 JT,3407 JT,-0.026872889299329263,0.43767441241224847
34454,7003 JT,3436 JT,0.009459660542532262,0.6419039721701523
34455,7003 JT,3861 JT,0.02375613781243169,0.47616866102255484
34456,7003 JT,3863 JT,-0.06586061524299323,0.05880803829242418
34457,7003 JT,3864 JT,0.01660200628489175,0.8655825986157873
34458,7003 JT,3865 JT,-0.02102438325613009,0.5045569766895508
34459,7003 JT,3893 JT,-0.2527163922240937,0.04391152466363795
34460,7003 JT,4004 JT,0.04034733848385237,0.17861330567616113
34461,7003 JT,4005 JT,0.028633816189807218,0.3307159792555977
34462,7003 JT,4021 JT,0.01235256113516509,0.7120864125526988
34463,7003 JT,4041 JT,-0.018734297699439132,0.561722551362221
34464,7003 JT,4042 JT,0.028778186170159883,0.26514786454663347
34465,7003 JT,4043 JT,0.017744117641913172,0.38580833117436253
34466,7003 JT,4061 JT,0.016233917686849196,0.6163088796776006
34467,7003 JT,4063 JT,0.01647955486309096,0.6470414001854954
34468,7003 JT,4151 JT,-0.034813794578435295,0.27660109328376675
34469,7003 JT,4183 JT,0.011571412412931756,0.688461880213346
34470,7003 JT,4188 JT,0.04859588125567322,0.12392287491371123
34471,7003 JT,4208 JT,0.027802494461299208,0.3958755839843816
34472,7003 JT,4272 JT,-0.011423942766376599,0.7302370928694479
34473,7003 JT,4324 JT,-0.03290487101049436,0.26064937987827985
34474,7003 JT,4452 JT,-0.006090134209643756,0.8779340206807676
34475,7003 JT,4502 JT,-0.05605538135599106,0.2273421139740772
34476,7003 JT,4503 JT,-0.04193877008262848,0.27503641541837154
34477,7003 JT,4506 JT,-0.023232128571870906,0.4317753391224153
34478,7003 JT,4507 JT,-0.021733256143908593,0.4938486307760779
34479,7003 JT,4519 JT,-0.031971340671413676,0.3174843677109066
34480,7003 JT,4523 JT,-0.007685433886816215,0.819042027752033
34481,7003 JT,4543 JT,-0.05588740984735674,0.10286126295708145
34482,7003 JT,4568 JT,0.012067476056353455,0.753974786248279
34483,7003 JT,4578 JT,0.18797655507113403,0.29380659697426825
34484,7003 JT,4689 JT,-0.030090000257451132,0.3285304981365528
34485,7003 JT,4704 JT,-0.000642637809799177,0.9841001609195312
34486,7003 JT,4755 JT,0.027736639191077297,0.7832912633808011
34487,7003 JT,4901 JT,-0.03399460795408871,0.3460838204273251
34488,7003 JT,4902 JT,0.03246267238116019,0.2842970541393161
34489,7003 JT,4911 JT,-0.043213641193973716,0.180016313311871
34490,7003 JT,5002 JT,0.03959727154328235,0.20291139955760426
34491,7003 JT,5020 JT,0.04200638641052163,0.27336608311705574
34492,7003 JT,5101 JT,0.021634542116756677,0.4723344470654448
34493,7003 JT,5108 JT,0.01051845746214368,0.7689203358683292
34494,7003 JT,5201 JT,0.05419095473073397,0.11643757067840704
34495,7003 JT,5202 JT,0.08318281062759399,0.0011866213436525575
34496,7003 JT,5214 JT,0.03382485894933459,0.2523519973856939
34497,7003 JT,5232 JT,0.056617867053844945,0.1169523706792843
34498,7003 JT,5233 JT,0.04880592142278634,0.11945675722349162
34499,7003 JT,5301 JT,0.022478390583726998,0.4107499843562856
34500,7003 JT,5332 JT,-0.0006534613597867329,0.9837004060345397
34501,7003 JT,5333 JT,-0.0056188270550455366,0.8460727727699539
34502,7003 JT,5401 JT,0.057541500821739415,0.060808211395231654
34503,7003 JT,5406 JT,0.040814822043812045,0.08487904491507375
34504,7003 JT,5411 JT,0.04086624894721858,0.12333131475349547
34505,7003 JT,5413 JT,0.024170294582217717,0.32988218750993337
34506,7003 JT,5541 JT,0.05680007897234485,0.03616987838230647
34507,7003 JT,5631 JT,0.03303037700582434,0.19674259153978352
34508,7003 JT,5703 JT,0.039583654107250885,0.2269853810648289
34509,7003 JT,5706 JT,0.0024543876161168617,0.9257753256746226
34510,7003 JT,5707 JT,0.01733354417727833,0.4670567876453906
34511,7003 JT,5711 JT,0.05521759824050137,0.05497377528482474
34512,7003 JT,5713 JT,0.023229819464770058,0.4233633044583245
34513,7003 JT,5714 JT,0.07486308686105939,0.006892746145102771
34514,7003 JT,5715 JT,-0.032915857498520266,0.19005756580192368
34515,7003 JT,5801 JT,0.00021573465536382073,0.9942782146348264
34516,7003 JT,5802 JT,0.04346525710073629,0.17393564503259576
34517,7003 JT,5803 JT,0.008869502995550312,0.7545247011869944
34518,7003 JT,5901 JT,0.014619476138950685,0.6187759386672314
34519,7003 JT,6098 JT,-0.6710653913364417,0.025948623216434544
34520,7003 JT,6103 JT,0.0212192022421667,0.40650349193778856
34521,7003 JT,6113 JT,0.019908085477356362,0.5124033053376573
34522,7003 JT,6178 JT,0.05149935081455632,0.9334865799923258
34523,7003 JT,6301 JT,0.02935450434105339,0.39200632748080166
34524,7003 JT,6302 JT,0.016151562635212863,0.572875667528088
34525,7003 JT,6305 JT,0.029564166778989636,0.3405219361663482
34526,7003 JT,6326 JT,0.08312718171574086,0.004907940579185234
34527,7003 JT,6361 JT,0.04175424126384813,0.1715124290181751
34528,7003 JT,6366 JT,0.06100293143303007,0.036870795442122545
34529,7003 JT,6367 JT,0.06268206011822437,0.057160442774402576
34530,7003 JT,6471 JT,0.04046918948290024,0.12222867811862655
34531,7003 JT,6472 JT,0.0317490176845793,0.17494323669291126
34532,7003 JT,6473 JT,0.023052701043131275,0.36927526338661265
34533,7003 JT,6479 JT,0.020441377078779806,0.40635069168173044
34534,7003 JT,6501 JT,-0.018618934162499094,0.569121638964867
34535,7003 JT,6502 JT,-0.013303113886299896,0.555546037799632
34536,7003 JT,6503 JT,0.013924850192829878,0.6571122639369209
34537,7003 JT,6504 JT,0.03801589302453724,0.21192618845187675
34538,7003 JT,6506 JT,0.009127739817896772,0.7509871206948089
34539,7003 JT,6508 JT,0.017580210354881512,0.5608278330555172
34540,7003 JT,6674 JT,0.04966768957235347,0.10482631440850382
34541,7003 JT,6701 JT,0.014551371774668824,0.6379218740880889
34542,7003 JT,6702 JT,0.012859474687222299,0.6543618868484833
34543,7003 JT,6703 JT,-0.02640062641869026,0.32286445332005764
34544,7003 JT,6724 JT,-0.2551379497487775,0.3732626083768188
34545,7003 JT,6752 JT,-0.0005077447835620286,0.9862764397202053
34546,7003 JT,6753 JT,0.02908321066140978,0.21702677650437033
34547,7003 JT,6758 JT,0.013867434895028003,0.6218074311496877
34548,7003 JT,6762 JT,0.002211127170006826,0.9389167556769615
34549,7003 JT,6767 JT,-0.03327255705748664,0.1932872771245765
34550,7003 JT,6770 JT,-0.017368567179455816,0.45049766178717576
34551,7003 JT,6773 JT,-0.04219965834455113,0.06457352026718316
34552,7003 JT,6841 JT,0.024759453233040032,0.3988324254475276
34553,7003 JT,6857 JT,0.040170283934244835,0.14589082323077546
34554,7003 JT,6902 JT,0.05273885961417277,0.12249480904147216
34555,7003 JT,6952 JT,-0.015117952883258153,0.5967438754151022
34556,7003 JT,6954 JT,0.005424945675258441,0.8691598712967504
34557,7003 JT,6971 JT,0.011490711498517726,0.7412353756123617
34558,7003 JT,6976 JT,0.0043731705293810035,0.8503974428043191
34559,7003 JT,6988 JT,0.062024803166905215,0.061114385693000164
34560,7003 JT,7003 JT,-0.016166409315120155,0.5717668819698316
34561,7003 JT,7004 JT,0.008000467277016325,0.7944276032938236
34562,7003 JT,7011 JT,0.08149742622502915,0.011765153342118957
34563,7003 JT,7012 JT,0.01810521425134583,0.5352473021378923
34564,7003 JT,7013 JT,-0.0013249093975250623,0.9587724547385583
34565,7003 JT,7186 JT,-0.04690117529430405,0.4062450160783049
34566,7003 JT,7201 JT,0.046365657009092134,0.21016432497453302
34567,7003 JT,7202 JT,0.043622936259014214,0.14125835476813056
34568,7003 JT,7203 JT,0.04894581695786695,0.21023178683717908
34569,7003 JT,7205 JT,0.01847618685185868,0.5120760502947939
34570,7003 JT,7211 JT,0.020294192456171572,0.3768332394978591
34571,7003 JT,7261 JT,0.03459436243576071,0.1817786016031392
34572,7003 JT,7267 JT,0.03496005622700813,0.3458733840160261
34573,7003 JT,7269 JT,0.026850335860625203,0.3826147152749546
34574,7003 JT,7270 JT,0.031011172377082008,0.28481679633069046
34575,7003 JT,7272 JT,0.12651408765207994,0.13092312040715715
34576,7003 JT,7731 JT,0.05084618019847411,0.1402324960898802
34577,7003 JT,7733 JT,-0.004515073333437105,0.8795629036547671
34578,7003 JT,7735 JT,-0.0075907612001183625,0.7668189476370555
34579,7003 JT,7751 JT,0.020505682522671074,0.6743025193822059
34580,7003 JT,7752 JT,0.004536837612401118,0.8925767555288633
34581,7003 JT,7762 JT,0.002962458618179042,0.9190674732299342
34582,7003 JT,7911 JT,0.021312397362192467,0.6117704925170312
34583,7003 JT,7912 JT,0.012268361146945557,0.7543361275995797
34584,7003 JT,7951 JT,0.0350455908651413,0.21998524701738081
34585,7003 JT,8001 JT,0.07034546066467656,0.06560598169060436
34586,7003 JT,8002 JT,0.05779185841021784,0.14306614506893403
34587,7003 JT,8015 JT,0.06892434451008563,0.035858089752231245
34588,7003 JT,8028 JT,-0.07669153388433327,0.42725940484024794
34589,7003 JT,8031 JT,0.09368921936955965,0.027311811681747986
34590,7003 JT,8035 JT,0.042624068585656504,0.13506377282359477
34591,7003 JT,8053 JT,0.08354740417972109,0.030336201197692612
34592,7003 JT,8058 JT,0.07687455895417818,0.044595616745398844
34593,7003 JT,8233 JT,-0.023824706447625424,0.49192644822890774
34594,7003 JT,8252 JT,-0.03266754352886936,0.2509147087452628
34595,7003 JT,8253 JT,0.06598552644302741,0.02686643252057286
34596,7003 JT,8267 JT,-0.061573558054538124,0.12123862531285862
34597,7003 JT,8270 JT,-0.03661901411918843,0.4236205448119952
34598,7003 JT,8303 JT,0.0474797285956363,0.07486359325100607
34599,7003 JT,8304 JT,0.034982732771433316,0.42823875509783194
34600,7003 JT,8306 JT,0.04220419307827051,0.1792525676329934
34601,7003 JT,8308 JT,0.03528235056949496,0.2911730250664093
34602,7003 JT,8309 JT,0.04656484608352851,0.10947808844700589
34603,7003 JT,8316 JT,0.06771087994995859,0.04216715327406628
34604,7003 JT,8331 JT,0.055956362905713236,0.08301133882529894
34605,7003 JT,8332 JT,0.10463952671364037,0.019246576340840607
34606,7003 JT,8354 JT,0.03753167308975168,0.21432129075343562
34607,7003 JT,8355 JT,0.05627775465081413,0.08520314004622809
34608,7003 JT,8411 JT,0.07005321943974144,0.06419918582162862
34609,7003 JT,8601 JT,0.06744043920174587,0.03103772296325665
34610,7003 JT,8604 JT,0.04534450284469278,0.12367161892577971
34611,7003 JT,8628 JT,0.05087096733768502,0.13098037810035423
34612,7003 JT,8630 JT,0.005054123503254409,0.8659960978848535
34613,7003 JT,8725 JT,-0.010333499960143485,0.7255973854666204
